"arc_length","pf","phi"
0.698,6.118563e-02,6.102095e-02
0.699,6.118563e-02,6.095865e-02
0.7,6.118563e-02,6.089634e-02
0.701,6.118563e-02,6.083404e-02
0.702,6.057023e-02,6.078634e-02
0.703,6.057023e-02,6.074385e-02
0.704,6.057023e-02,6.070136e-02
0.705,6.057023e-02,6.065887e-02
0.706,6.057023e-02,6.061638e-02
0.707,6.057023e-02,6.057389e-02
0.708,6.057023e-02,6.053140e-02
0.709,6.057023e-02,6.048891e-02
0.71,6.057023e-02,6.044642e-02
0.711,6.057023e-02,6.040393e-02
0.712,6.057023e-02,6.036144e-02
0.713,6.057023e-02,6.031895e-02
0.714,6.057023e-02,6.027646e-02
0.715,6.057023e-02,6.023397e-02
0.716,6.057023e-02,6.019148e-02
0.717,6.057023e-02,6.014899e-02
0.718,6.027836e-02,6.010390e-02
0.719,5.924757e-02,6.003259e-02
0.72,5.874667e-02,5.993273e-02
0.721,5.874667e-02,5.983793e-02
0.722,5.874667e-02,5.974313e-02
0.723,5.874667e-02,5.964833e-02
0.724,5.874667e-02,5.955353e-02
0.725,5.874667e-02,5.945873e-02
0.726,5.874667e-02,5.936393e-02
0.727,5.874667e-02,5.926913e-02
0.728,5.874667e-02,5.917433e-02
0.729,5.874667e-02,5.907953e-02
0.73,5.874667e-02,5.898473e-02
0.731,5.874667e-02,5.888993e-02
0.732,5.874667e-02,5.879513e-02
0.733,5.874667e-02,5.870033e-02
0.734,5.874667e-02,5.860553e-02
0.735,5.874667e-02,5.851073e-02
0.736,5.874667e-02,5.841593e-02
0.737,5.874667e-02,5.832113e-02
0.738,5.874667e-02,5.822633e-02
0.739,5.720414e-02,5.812906e-02
0.74,5.720414e-02,5.800360e-02
0.741,5.720414e-02,5.787814e-02
0.742,5.720414e-02,5.775268e-02
0.743,5.720414e-02,5.762721e-02
0.744,5.720414e-02,5.750175e-02
0.745,5.720414e-02,5.737629e-02
0.746,5.720414e-02,5.725083e-02
0.747,5.720414e-02,5.712537e-02
0.748,5.720414e-02,5.699990e-02
0.749,5.681940e-02,5.688941e-02
0.75,5.681940e-02,5.678700e-02
0.751,5.681940e-02,5.668460e-02
0.752,5.681940e-02,5.658219e-02
0.753,5.681940e-02,5.647979e-02
0.754,5.681940e-02,5.637738e-02
0.755,5.681940e-02,5.627497e-02
0.756,5.681940e-02,5.617257e-02
0.757,5.681940e-02,5.607016e-02
0.758,5.681940e-02,5.596776e-02
0.759,5.446602e-02,5.585190e-02
0.76,5.446602e-02,5.568827e-02
0.761,5.446602e-02,5.552463e-02
0.762,5.446602e-02,5.536100e-02
0.763,5.446602e-02,5.519736e-02
0.764,5.446602e-02,5.503373e-02
0.765,5.446602e-02,5.487009e-02
0.766,5.446602e-02,5.470645e-02
0.767,5.446602e-02,5.454282e-02
0.768,5.446602e-02,5.437918e-02
0.769,5.446602e-02,5.421555e-02
0.77,5.446602e-02,5.405191e-02
0.771,5.446602e-02,5.388828e-02
0.772,5.446602e-02,5.372464e-02
0.773,5.446602e-02,5.356100e-02
0.774,5.446602e-02,5.339737e-02
0.775,5.446602e-02,5.323373e-02
0.776,5.380697e-02,5.307416e-02
0.777,5.380697e-02,5.293090e-02
0.778,5.380697e-02,5.278764e-02
0.779,5.380697e-02,5.264437e-02
0.78,5.380697e-02,5.250112e-02
0.781,5.380697e-02,5.235786e-02
0.782,5.380697e-02,5.221459e-02
0.783,5.380697e-02,5.207133e-02
0.784,5.380697e-02,5.192807e-02
0.785,5.083977e-02,5.177474e-02
0.786,5.083977e-02,5.161331e-02
0.787,5.083977e-02,5.145188e-02
0.788,5.083977e-02,5.129045e-02
0.789,5.083977e-02,5.112901e-02
0.79,5.083977e-02,5.096758e-02
0.791,5.083977e-02,5.080615e-02
0.792,5.083977e-02,5.064472e-02
0.793,5.083977e-02,5.048329e-02
0.794,5.083977e-02,5.032186e-02
0.795,5.083977e-02,5.016043e-02
0.796,5.083977e-02,4.999899e-02
0.797,5.083977e-02,4.983757e-02
0.798,5.083977e-02,4.967613e-02
0.799,5.083977e-02,4.951470e-02
0.8,4.855472e-02,4.935044e-02
0.801,4.855472e-02,4.918242e-02
0.802,4.855472e-02,4.901440e-02
0.803,4.855472e-02,4.884637e-02
0.804,4.855472e-02,4.867835e-02
0.805,4.855472e-02,4.851032e-02
0.806,4.855472e-02,4.834230e-02
0.807,4.855472e-02,4.817427e-02
0.808,4.855472e-02,4.800625e-02
0.809,4.855472e-02,4.783822e-02
0.81,4.855472e-02,4.767020e-02
0.811,4.855472e-02,4.750217e-02
0.812,4.518542e-02,4.733913e-02
0.813,4.518542e-02,4.718943e-02
0.814,4.518542e-02,4.703972e-02
0.815,4.518542e-02,4.689002e-02
0.816,4.518542e-02,4.674031e-02
0.817,4.518542e-02,4.659061e-02
0.818,4.330856e-02,4.645030e-02
0.819,4.330856e-02,4.632277e-02
0.82,4.330856e-02,4.619524e-02
0.821,4.330856e-02,4.606771e-02
0.822,4.330856e-02,4.594018e-02
0.823,4.330856e-02,4.581265e-02
0.824,4.330856e-02,4.568512e-02
0.825,4.330856e-02,4.555759e-02
0.826,4.330856e-02,4.543006e-02
0.827,4.330856e-02,4.530253e-02
0.828,4.421505e-02,4.517786e-02
0.829,4.421505e-02,4.505441e-02
0.83,4.421505e-02,4.493096e-02
0.831,4.421505e-02,4.480751e-02
0.832,4.421505e-02,4.468407e-02
0.833,4.421505e-02,4.456062e-02
0.834,4.421505e-02,4.443717e-02
0.835,4.421505e-02,4.431372e-02
0.836,4.421505e-02,4.419027e-02
0.837,4.421505e-02,4.406682e-02
0.838,4.421505e-02,4.394338e-02
0.839,4.421505e-02,4.381993e-02
0.84,4.421505e-02,4.369648e-02
0.841,4.421505e-02,4.357303e-02
0.842,4.421505e-02,4.344958e-02
0.843,4.421505e-02,4.332614e-02
0.844,4.421505e-02,4.320269e-02
0.845,4.421505e-02,4.307924e-02
0.846,4.421505e-02,4.295579e-02
0.847,4.421505e-02,4.283234e-02
0.848,4.421505e-02,4.270890e-02
0.849,4.421505e-02,4.258545e-02
0.85,4.421505e-02,4.246200e-02
0.851,4.093025e-02,4.234161e-02
0.852,4.093025e-02,4.224604e-02
0.853,4.093025e-02,4.215047e-02
0.854,4.093025e-02,4.205490e-02
0.855,4.093025e-02,4.195932e-02
0.856,4.093025e-02,4.186375e-02
0.857,4.093025e-02,4.176818e-02
0.858,4.093025e-02,4.167260e-02
0.859,4.093025e-02,4.157703e-02
0.86,4.093025e-02,4.148146e-02
0.861,4.093025e-02,4.138588e-02
0.862,4.093025e-02,4.129031e-02
0.863,4.093025e-02,4.119474e-02
0.864,4.093025e-02,4.109917e-02
0.865,4.093025e-02,4.100359e-02
0.866,4.093025e-02,4.090802e-02
0.867,3.950670e-02,4.077327e-02
0.868,3.950670e-02,4.061900e-02
0.869,3.950670e-02,4.046473e-02
0.87,3.950670e-02,4.031046e-02
0.871,3.950670e-02,4.015619e-02
0.872,3.950670e-02,4.000192e-02
0.873,3.950670e-02,3.984765e-02
0.874,3.950670e-02,3.969337e-02
0.875,3.950670e-02,3.953910e-02
0.876,3.950670e-02,3.938484e-02
0.877,3.950670e-02,3.923056e-02
0.878,3.950670e-02,3.907629e-02
0.879,3.950670e-02,3.892202e-02
0.88,3.950670e-02,3.876775e-02
0.881,3.950670e-02,3.861348e-02
0.882,3.950670e-02,3.845921e-02
0.883,3.950670e-02,3.830494e-02
0.884,3.950670e-02,3.815067e-02
0.885,3.950670e-02,3.799640e-02
0.886,3.950670e-02,3.784212e-02
0.887,3.950670e-02,3.768786e-02
0.888,3.950670e-02,3.753358e-02
0.889,3.950670e-02,3.737931e-02
0.89,3.566847e-02,3.724356e-02
0.891,3.566847e-02,3.711663e-02
0.892,3.566847e-02,3.698970e-02
0.893,3.566847e-02,3.686276e-02
0.894,3.566847e-02,3.673583e-02
0.895,3.566847e-02,3.660890e-02
0.896,3.566847e-02,3.648197e-02
0.897,3.566847e-02,3.635504e-02
0.898,3.566847e-02,3.622811e-02
0.899,3.566847e-02,3.610118e-02
0.9,3.566847e-02,3.597424e-02
0.901,3.566847e-02,3.584731e-02
0.902,3.566847e-02,3.572038e-02
0.903,3.566847e-02,3.559345e-02
0.904,3.566847e-02,3.546652e-02
0.905,3.566847e-02,3.533959e-02
0.906,3.566847e-02,3.521266e-02
0.907,3.566847e-02,3.508572e-02
0.908,3.566847e-02,3.495879e-02
0.909,3.566847e-02,3.483186e-02
0.91,3.566847e-02,3.470493e-02
0.911,3.566847e-02,3.457800e-02
0.912,3.566847e-02,3.445107e-02
0.913,3.566847e-02,3.432414e-02
0.914,3.566847e-02,3.419720e-02
0.915,3.566847e-02,3.407027e-02
0.916,3.751137e-02,3.409638e-02
0.917,3.751137e-02,3.418833e-02
0.918,3.751137e-02,3.428029e-02
0.919,3.751137e-02,3.437224e-02
0.92,3.751137e-02,3.446419e-02
0.921,3.751137e-02,3.455615e-02
0.922,3.751137e-02,3.464810e-02
0.923,3.751137e-02,3.474006e-02
0.924,3.751137e-02,3.483201e-02
0.925,3.751137e-02,3.492397e-02
0.926,3.751137e-02,3.501592e-02
0.927,3.596990e-02,3.487269e-02
0.928,3.596990e-02,3.461164e-02
0.929,3.596990e-02,3.435060e-02
0.93,3.596990e-02,3.408955e-02
0.931,3.596990e-02,3.382851e-02
0.932,3.596990e-02,3.356747e-02
0.933,3.596990e-02,3.330643e-02
0.934,3.596990e-02,3.304539e-02
0.935,3.596990e-02,3.278434e-02
0.936,3.596990e-02,3.252330e-02
0.937,2.982355e-02,3.227511e-02
0.938,2.982355e-02,3.215430e-02
0.939,2.982355e-02,3.203349e-02
0.94,2.982355e-02,3.191268e-02
0.941,2.982355e-02,3.179187e-02
0.942,2.982355e-02,3.167106e-02
0.943,2.982355e-02,3.155026e-02
0.944,2.982355e-02,3.142945e-02
0.945,2.982355e-02,3.130864e-02
0.946,2.982355e-02,3.118783e-02
0.947,2.982355e-02,3.106702e-02
0.948,2.982355e-02,3.094621e-02
0.949,2.982355e-02,3.082540e-02
0.95,2.982355e-02,3.070460e-02
0.951,2.982355e-02,3.058379e-02
0.952,2.982355e-02,3.046298e-02
0.953,2.982355e-02,3.034217e-02
0.954,2.982355e-02,3.022136e-02
0.955,2.982355e-02,3.010055e-02
0.956,2.982355e-02,2.997974e-02
0.957,2.982355e-02,2.985894e-02
0.958,2.982355e-02,2.973813e-02
0.959,2.982355e-02,2.961732e-02
0.96,2.982355e-02,2.949651e-02
0.961,2.982355e-02,2.937570e-02
0.962,2.982355e-02,2.925489e-02
0.963,2.982355e-02,2.913408e-02
0.964,2.982355e-02,2.901328e-02
0.965,2.982355e-02,2.889247e-02
0.966,2.982355e-02,2.877166e-02
0.967,2.982355e-02,2.865085e-02
0.968,2.895121e-02,2.867457e-02
0.969,2.895121e-02,2.871289e-02
0.97,2.895121e-02,2.875121e-02
0.971,2.895121e-02,2.878953e-02
0.972,2.895121e-02,2.882785e-02
0.973,2.895121e-02,2.886617e-02
0.974,2.895121e-02,2.890449e-02
0.975,2.895121e-02,2.894281e-02
0.976,2.895121e-02,2.898114e-02
0.977,2.895121e-02,2.901945e-02
0.978,2.895121e-02,2.905777e-02
0.979,2.895121e-02,2.909610e-02
0.98,2.895121e-02,2.913442e-02
0.981,2.895121e-02,2.917274e-02
0.982,2.895121e-02,2.921106e-02
0.983,2.895121e-02,2.924938e-02
0.984,2.895121e-02,2.928770e-02
0.985,2.895121e-02,2.932602e-02
0.986,2.895121e-02,2.936434e-02
0.987,2.895121e-02,2.940266e-02
0.988,2.895121e-02,2.944098e-02
0.989,2.895121e-02,2.947930e-02
0.99,2.895121e-02,2.951762e-02
0.991,2.895121e-02,2.955594e-02
0.992,2.895121e-02,2.959426e-02
0.993,2.895121e-02,2.963258e-02
0.994,2.895121e-02,2.967090e-02
0.995,2.895121e-02,2.970922e-02
0.996,2.895121e-02,2.974754e-02
0.997,2.895121e-02,2.978586e-02
0.998,2.895121e-02,2.982418e-02
0.999,2.895121e-02,2.986250e-02
1,3.059972e-02,2.990082e-02
