"arc_length","pf","phi"
0.698,6.310009e-02,6.295768e-02
0.699,6.310009e-02,6.290700e-02
0.7,6.310009e-02,6.285632e-02
0.701,6.310009e-02,6.280564e-02
0.702,6.258755e-02,6.276602e-02
0.703,6.258755e-02,6.273034e-02
0.704,6.258755e-02,6.269466e-02
0.705,6.258755e-02,6.265898e-02
0.706,6.258755e-02,6.262330e-02
0.707,6.258755e-02,6.258763e-02
0.708,6.258755e-02,6.255195e-02
0.709,6.258755e-02,6.251627e-02
0.71,6.258755e-02,6.248059e-02
0.711,6.258755e-02,6.244491e-02
0.712,6.258755e-02,6.240923e-02
0.713,6.258755e-02,6.237355e-02
0.714,6.258755e-02,6.233788e-02
0.715,6.258755e-02,6.230220e-02
0.716,6.258755e-02,6.226652e-02
0.717,6.258755e-02,6.223084e-02
0.718,6.229711e-02,6.219244e-02
0.719,6.148824e-02,6.213407e-02
0.72,6.116524e-02,6.205973e-02
0.721,6.116524e-02,6.198953e-02
0.722,6.116524e-02,6.191933e-02
0.723,6.116524e-02,6.184914e-02
0.724,6.116524e-02,6.177894e-02
0.725,6.116524e-02,6.170874e-02
0.726,6.116524e-02,6.163855e-02
0.727,6.116524e-02,6.156835e-02
0.728,6.116524e-02,6.149815e-02
0.729,6.116524e-02,6.142795e-02
0.73,6.116524e-02,6.135775e-02
0.731,6.116524e-02,6.128756e-02
0.732,6.116524e-02,6.121736e-02
0.733,6.116524e-02,6.114716e-02
0.734,6.116524e-02,6.107697e-02
0.735,6.116524e-02,6.100677e-02
0.736,6.116524e-02,6.093657e-02
0.737,6.116524e-02,6.086637e-02
0.738,6.116524e-02,6.079617e-02
0.739,5.994134e-02,6.072341e-02
0.74,5.994134e-02,6.062129e-02
0.741,5.994134e-02,6.051917e-02
0.742,5.994134e-02,6.041705e-02
0.743,5.994134e-02,6.031493e-02
0.744,5.994134e-02,6.021281e-02
0.745,5.994134e-02,6.011069e-02
0.746,5.994134e-02,6.000858e-02
0.747,5.994134e-02,5.990646e-02
0.748,5.994134e-02,5.980434e-02
0.749,5.966811e-02,5.971318e-02
0.75,5.966811e-02,5.962794e-02
0.751,5.966811e-02,5.954270e-02
0.752,5.966811e-02,5.945745e-02
0.753,5.966811e-02,5.937221e-02
0.754,5.966811e-02,5.928697e-02
0.755,5.966811e-02,5.920173e-02
0.756,5.966811e-02,5.911649e-02
0.757,5.966811e-02,5.903125e-02
0.758,5.966811e-02,5.894601e-02
0.759,5.756500e-02,5.884643e-02
0.76,5.756500e-02,5.869592e-02
0.761,5.756500e-02,5.854540e-02
0.762,5.756500e-02,5.839488e-02
0.763,5.756500e-02,5.824436e-02
0.764,5.756500e-02,5.809385e-02
0.765,5.756500e-02,5.794333e-02
0.766,5.756500e-02,5.779282e-02
0.767,5.756500e-02,5.764230e-02
0.768,5.756500e-02,5.749178e-02
0.769,5.756500e-02,5.734127e-02
0.77,5.756500e-02,5.719075e-02
0.771,5.756500e-02,5.704023e-02
0.772,5.756500e-02,5.688971e-02
0.773,5.756500e-02,5.673920e-02
0.774,5.756500e-02,5.658869e-02
0.775,5.756500e-02,5.643817e-02
0.776,5.710060e-02,5.629421e-02
0.777,5.710060e-02,5.617657e-02
0.778,5.710060e-02,5.605894e-02
0.779,5.710060e-02,5.594130e-02
0.78,5.710060e-02,5.582367e-02
0.781,5.710060e-02,5.570603e-02
0.782,5.710060e-02,5.558839e-02
0.783,5.710060e-02,5.547076e-02
0.784,5.710060e-02,5.535312e-02
0.785,5.441716e-02,5.521514e-02
0.786,5.441716e-02,5.506078e-02
0.787,5.441716e-02,5.490643e-02
0.788,5.441716e-02,5.475209e-02
0.789,5.441716e-02,5.459773e-02
0.79,5.441716e-02,5.444338e-02
0.791,5.441716e-02,5.428903e-02
0.792,5.441716e-02,5.413468e-02
0.793,5.441716e-02,5.398033e-02
0.794,5.441716e-02,5.382598e-02
0.795,5.441716e-02,5.367163e-02
0.796,5.441716e-02,5.351727e-02
0.797,5.441716e-02,5.336292e-02
0.798,5.441716e-02,5.320857e-02
0.799,5.441716e-02,5.305422e-02
0.8,5.207388e-02,5.289743e-02
0.801,5.207388e-02,5.273740e-02
0.802,5.207388e-02,5.257736e-02
0.803,5.207388e-02,5.241733e-02
0.804,5.207388e-02,5.225730e-02
0.805,5.207388e-02,5.209726e-02
0.806,5.207388e-02,5.193723e-02
0.807,5.207388e-02,5.177719e-02
0.808,5.207388e-02,5.161716e-02
0.809,5.207388e-02,5.145713e-02
0.81,5.207388e-02,5.129709e-02
0.811,5.207388e-02,5.113706e-02
0.812,4.871399e-02,5.097946e-02
0.813,4.871399e-02,5.082837e-02
0.814,4.871399e-02,5.067727e-02
0.815,4.871399e-02,5.052618e-02
0.816,4.871399e-02,5.037509e-02
0.817,4.871399e-02,5.022400e-02
0.818,4.686454e-02,5.008349e-02
0.819,4.686454e-02,4.995736e-02
0.82,4.686454e-02,4.983124e-02
0.821,4.686454e-02,4.970511e-02
0.822,4.686454e-02,4.957899e-02
0.823,4.686454e-02,4.945286e-02
0.824,4.686454e-02,4.932674e-02
0.825,4.686454e-02,4.920062e-02
0.826,4.686454e-02,4.907449e-02
0.827,4.686454e-02,4.894837e-02
0.828,4.771381e-02,4.881802e-02
0.829,4.771381e-02,4.868586e-02
0.83,4.771381e-02,4.855371e-02
0.831,4.771381e-02,4.842156e-02
0.832,4.771381e-02,4.828940e-02
0.833,4.771381e-02,4.815725e-02
0.834,4.771381e-02,4.802509e-02
0.835,4.771381e-02,4.789294e-02
0.836,4.771381e-02,4.776078e-02
0.837,4.771381e-02,4.762863e-02
0.838,4.771381e-02,4.749647e-02
0.839,4.771381e-02,4.736432e-02
0.84,4.771381e-02,4.723217e-02
0.841,4.771381e-02,4.710001e-02
0.842,4.771381e-02,4.696786e-02
0.843,4.771381e-02,4.683570e-02
0.844,4.771381e-02,4.670355e-02
0.845,4.771381e-02,4.657139e-02
0.846,4.771381e-02,4.643924e-02
0.847,4.771381e-02,4.630708e-02
0.848,4.771381e-02,4.617493e-02
0.849,4.771381e-02,4.604277e-02
0.85,4.771381e-02,4.591062e-02
0.851,4.412487e-02,4.577914e-02
0.852,4.412487e-02,4.565311e-02
0.853,4.412487e-02,4.552708e-02
0.854,4.412487e-02,4.540104e-02
0.855,4.412487e-02,4.527501e-02
0.856,4.412487e-02,4.514898e-02
0.857,4.412487e-02,4.502294e-02
0.858,4.412487e-02,4.489691e-02
0.859,4.412487e-02,4.477088e-02
0.86,4.412487e-02,4.464484e-02
0.861,4.412487e-02,4.451881e-02
0.862,4.412487e-02,4.439278e-02
0.863,4.412487e-02,4.426675e-02
0.864,4.412487e-02,4.414072e-02
0.865,4.412487e-02,4.401468e-02
0.866,4.412487e-02,4.388865e-02
0.867,4.296487e-02,4.375816e-02
0.868,4.296487e-02,4.362546e-02
0.869,4.296487e-02,4.349275e-02
0.87,4.296487e-02,4.336005e-02
0.871,4.296487e-02,4.322734e-02
0.872,4.296487e-02,4.309463e-02
0.873,4.296487e-02,4.296193e-02
0.874,4.296487e-02,4.282922e-02
0.875,4.296487e-02,4.269652e-02
0.876,4.296487e-02,4.256381e-02
0.877,4.296487e-02,4.243111e-02
0.878,4.296487e-02,4.229840e-02
0.879,4.296487e-02,4.216570e-02
0.88,4.296487e-02,4.203299e-02
0.881,4.296487e-02,4.190028e-02
0.882,4.296487e-02,4.176758e-02
0.883,4.296487e-02,4.163488e-02
0.884,4.296487e-02,4.150217e-02
0.885,4.296487e-02,4.136946e-02
0.886,4.296487e-02,4.123676e-02
0.887,4.296487e-02,4.110405e-02
0.888,4.296487e-02,4.097134e-02
0.889,4.296487e-02,4.083864e-02
0.89,3.870640e-02,4.069523e-02
0.891,3.870640e-02,4.054671e-02
0.892,3.870640e-02,4.039819e-02
0.893,3.870640e-02,4.024967e-02
0.894,3.870640e-02,4.010115e-02
0.895,3.870640e-02,3.995263e-02
0.896,3.870640e-02,3.980412e-02
0.897,3.870640e-02,3.965560e-02
0.898,3.870640e-02,3.950708e-02
0.899,3.870640e-02,3.935857e-02
0.9,3.870640e-02,3.921005e-02
0.901,3.870640e-02,3.906153e-02
0.902,3.870640e-02,3.891301e-02
0.903,3.870640e-02,3.876449e-02
0.904,3.870640e-02,3.861597e-02
0.905,3.870640e-02,3.846746e-02
0.906,3.870640e-02,3.831894e-02
0.907,3.870640e-02,3.817042e-02
0.908,3.870640e-02,3.802191e-02
0.909,3.870640e-02,3.787339e-02
0.91,3.870640e-02,3.772487e-02
0.911,3.870640e-02,3.757635e-02
0.912,3.870640e-02,3.742783e-02
0.913,3.870640e-02,3.727932e-02
0.914,3.870640e-02,3.713080e-02
0.915,3.870640e-02,3.698228e-02
0.916,3.789601e-02,3.683474e-02
0.917,3.789601e-02,3.668763e-02
0.918,3.789601e-02,3.654051e-02
0.919,3.789601e-02,3.639340e-02
0.92,3.789601e-02,3.624629e-02
0.921,3.789601e-02,3.609917e-02
0.922,3.789601e-02,3.595205e-02
0.923,3.789601e-02,3.580494e-02
0.924,3.789601e-02,3.565782e-02
0.925,3.789601e-02,3.551071e-02
0.926,3.789601e-02,3.536359e-02
0.927,3.489345e-02,3.521519e-02
0.928,3.489345e-02,3.506614e-02
0.929,3.489345e-02,3.491709e-02
0.93,3.489345e-02,3.476804e-02
0.931,3.489345e-02,3.461899e-02
0.932,3.489345e-02,3.446994e-02
0.933,3.489345e-02,3.432089e-02
0.934,3.489345e-02,3.417184e-02
0.935,3.489345e-02,3.402279e-02
0.936,3.489345e-02,3.387374e-02
0.937,3.131007e-02,3.372642e-02
0.938,3.131007e-02,3.359630e-02
0.939,3.131007e-02,3.346616e-02
0.94,3.131007e-02,3.333603e-02
0.941,3.131007e-02,3.320590e-02
0.942,3.131007e-02,3.307577e-02
0.943,3.131007e-02,3.294564e-02
0.944,3.131007e-02,3.281551e-02
0.945,3.131007e-02,3.268538e-02
0.946,3.131007e-02,3.255525e-02
0.947,3.131007e-02,3.242512e-02
0.948,3.131007e-02,3.229499e-02
0.949,3.131007e-02,3.216486e-02
0.95,3.131007e-02,3.203473e-02
0.951,3.131007e-02,3.190460e-02
0.952,3.131007e-02,3.177447e-02
0.953,3.131007e-02,3.164434e-02
0.954,3.131007e-02,3.151421e-02
0.955,3.131007e-02,3.138408e-02
0.956,3.131007e-02,3.125395e-02
0.957,3.131007e-02,3.112382e-02
0.958,3.131007e-02,3.099369e-02
0.959,3.131007e-02,3.086356e-02
0.96,3.131007e-02,3.073342e-02
0.961,3.131007e-02,3.060330e-02
0.962,3.131007e-02,3.047316e-02
0.963,3.131007e-02,3.034303e-02
0.964,3.131007e-02,3.021291e-02
0.965,3.131007e-02,3.008277e-02
0.966,3.131007e-02,2.995264e-02
0.967,3.131007e-02,2.982251e-02
0.968,2.953989e-02,2.979344e-02
0.969,2.953989e-02,2.977458e-02
0.97,2.953989e-02,2.975571e-02
0.971,2.953989e-02,2.973685e-02
0.972,2.953989e-02,2.971799e-02
0.973,2.953989e-02,2.969912e-02
0.974,2.953989e-02,2.968026e-02
0.975,2.953989e-02,2.966140e-02
0.976,2.953989e-02,2.964253e-02
0.977,2.953989e-02,2.962367e-02
0.978,2.953989e-02,2.960481e-02
0.979,2.953989e-02,2.958594e-02
0.98,2.953989e-02,2.956708e-02
0.981,2.953989e-02,2.954822e-02
0.982,2.953989e-02,2.952935e-02
0.983,2.953989e-02,2.951049e-02
0.984,2.953989e-02,2.949163e-02
0.985,2.953989e-02,2.947276e-02
0.986,2.953989e-02,2.945390e-02
0.987,2.953989e-02,2.943504e-02
0.988,2.953989e-02,2.941617e-02
0.989,2.953989e-02,2.939731e-02
0.99,2.953989e-02,2.937844e-02
0.991,2.953989e-02,2.935958e-02
0.992,2.953989e-02,2.934072e-02
0.993,2.953989e-02,2.932185e-02
0.994,2.953989e-02,2.930299e-02
0.995,2.953989e-02,2.928413e-02
0.996,2.953989e-02,2.926526e-02
0.997,2.953989e-02,2.924640e-02
0.998,2.953989e-02,2.922754e-02
0.999,2.953989e-02,2.920867e-02
1,3.183056e-02,2.918981e-02
